datetime,open,high,low,close,volume
2023-09-12 00:01:34+02:00,25156.44,25156.44,25156.44,25156.44,0.0
2023-09-12 00:01:35+02:00,25156.44,25156.44,25156.44,25156.44,0.0
2023-09-12 00:01:36+02:00,25156.44,25156.44,25156.44,25156.44,0.0
2023-09-12 00:01:37+02:00,25154.14,25154.14,25154.14,25154.14,0.01509
2023-09-12 00:01:38+02:00,25154.14,25154.14,25151.09,25153.71,0.32431
2023-09-12 00:01:39+02:00,25153.71,25153.71,25153.71,25153.71,0.003
2023-09-12 00:01:40+02:00,25151.95,25153.93,25150.97,25153.93,0.2497
2023-09-12 00:01:41+02:00,25151.27,25153.95,25151.27,25153.95,0.1281
2023-09-12 00:01:42+02:00,25151.95,25151.95,25151.27,25151.27,0.00256
2023-09-12 00:01:43+02:00,25153.94,25153.95,25153.92,25153.95,0.20426
2023-09-12 00:01:44+02:00,25153.94,25154.14,25153.94,25154.14,0.16529
2023-09-12 00:01:45+02:00,25151.95,25151.95,25146.86,25148.21,1.61607
2023-09-12 00:01:46+02:00,25148.79,25148.79,25148.79,25148.79,0.00067
2023-09-12 00:01:47+02:00,25148.79,25148.79,25148.79,25148.79,0.0
2023-09-12 00:01:48+02:00,25148.79,25148.79,25148.79,25148.79,0.01
2023-09-12 00:01:49+02:00,25148.79,25148.79,25148.79,25148.79,0.0
2023-09-12 00:01:50+02:00,25148.76,25148.76,25148.76,25148.76,0.01144
2023-09-12 00:01:51+02:00,25148.76,25148.78,25148.76,25148.78,0.00056
2023-09-12 00:01:52+02:00,25147.86,25148.74,25146.75,25146.75,0.2445
2023-09-12 00:01:53+02:00,25146.75,25146.75,25146.75,25146.75,0.0
2023-09-12 00:01:54+02:00,25146.75,25146.75,25146.75,25146.75,0.0
2023-09-12 00:01:55+02:00,25146.75,25146.75,25146.75,25146.75,0.0
2023-09-12 00:01:56+02:00,25148.71,25148.71,25148.71,25148.71,0.03274
2023-09-12 00:01:57+02:00,25148.71,25148.71,25148.71,25148.71,0.0
2023-09-12 00:01:58+02:00,25148.71,25148.71,25148.71,25148.71,0.0
2023-09-12 00:01:59+02:00,25148.69,25148.69,25148.69,25148.69,0.00377
2023-09-12 00:02:00+02:00,25148.47,25148.47,25148.31,25148.32,0.02456
2023-09-12 00:02:01+02:00,25148.32,25148.32,25148.32,25148.32,0.0
2023-09-12 00:02:02+02:00,25148.32,25148.33,25148.32,25148.33,0.02882
2023-09-12 00:02:03+02:00,25148.33,25148.33,25148.33,25148.33,0.0
2023-09-12 00:02:04+02:00,25148.35,25148.69,25148.35,25148.69,0.06141
2023-09-12 00:02:05+02:00,25149.74,25149.74,25149.74,25149.74,0.01122
2023-09-12 00:02:06+02:00,25146.29,25148.42,25140.56,25148.42,0.33168
2023-09-12 00:02:07+02:00,25148.42,25148.42,25148.42,25148.42,0.0
2023-09-12 00:02:08+02:00,25143.87,25143.87,25143.86,25143.86,0.05711
2023-09-12 00:02:09+02:00,25145.82,25145.82,25145.82,25145.82,0.00276
2023-09-12 00:02:10+02:00,25143.86,25145.86,25141.86,25145.86,0.01225
2023-09-12 00:02:11+02:00,25141.87,25141.87,25141.87,25141.87,0.00174
2023-09-12 00:02:12+02:00,25143.86,25143.86,25142.3,25142.3,0.00211
2023-09-12 00:02:13+02:00,25142.3,25142.3,25142.3,25142.3,0.0
2023-09-12 00:02:14+02:00,25143.86,25145.64,25142.3,25142.3,0.05728
2023-09-12 00:02:15+02:00,25145.64,25145.64,25145.64,25145.64,0.004
2023-09-12 00:02:16+02:00,25145.64,25145.64,25145.64,25145.64,0.0
2023-09-12 00:02:17+02:00,25145.64,25145.64,25145.64,25145.64,0.0
2023-09-12 00:02:18+02:00,25145.64,25145.64,25145.64,25145.64,0.0
2023-09-12 00:02:19+02:00,25142.3,25142.3,25142.3,25142.3,0.00643
2023-09-12 00:02:20+02:00,25145.61,25145.62,25145.61,25145.62,0.03655
2023-09-12 00:02:21+02:00,25145.62,25145.62,25145.62,25145.62,0.0
2023-09-12 00:02:22+02:00,25145.61,25145.61,25145.61,25145.61,0.002
2023-09-12 00:02:23+02:00,25142.3,25142.3,25141.89,25141.89,0.004
2023-09-12 00:02:24+02:00,25141.89,25141.89,25141.89,25141.89,0.0
2023-09-12 00:02:25+02:00,25141.89,25141.89,25141.89,25141.89,0.0
2023-09-12 00:02:26+02:00,25141.89,25141.89,25141.89,25141.89,0.0
2023-09-12 00:02:27+02:00,25141.89,25141.89,25141.89,25141.89,0.0
2023-09-12 00:02:28+02:00,25141.89,25143.69,25140.0,25143.69,0.1153
2023-09-12 00:02:29+02:00,25143.64,25143.64,25143.64,25143.64,0.01
2023-09-12 00:02:30+02:00,25143.64,25143.65,25143.64,25143.65,0.03328
2023-09-12 00:02:31+02:00,25143.65,25143.65,25143.65,25143.65,0.0
2023-09-12 00:02:32+02:00,25143.65,25143.65,25143.65,25143.65,0.0
2023-09-12 00:02:33+02:00,25143.65,25143.65,25143.65,25143.65,0.0
2023-09-12 00:02:34+02:00,25143.65,25143.65,25143.65,25143.65,0.0
2023-09-12 00:02:35+02:00,25143.68,25143.69,25143.65,25143.67,0.03004
2023-09-12 00:02:36+02:00,25143.67,25143.67,25143.67,25143.67,0.0
2023-09-12 00:02:37+02:00,25143.67,25143.67,25143.67,25143.67,0.0
2023-09-12 00:02:38+02:00,25143.65,25143.65,25143.65,25143.65,0.01978
2023-09-12 00:02:39+02:00,25143.65,25143.65,25143.65,25143.65,0.0
